,baseMean,log2FoldChange,pvalue,padj,symbol
ENSG0000013851,15.25,0.3325753390868709,0.2209107433664495,0.9860763063096472,GENE_13850
ENSG0000013850,303.125,-0.16318342356325716,0.14479781431260352,0.9860763063096472,GENE_13849
ENSG0000013849,73.625,0.18149439015444918,0.3323023609731947,0.9860763063096472,GENE_13848
ENSG0000013843,72.75,0.15880703695815754,0.25892237170108495,0.9860763063096472,GENE_13842
ENSG0000013836,641.625,-0.0972845549544582,0.10219506278555492,0.9860763063096472,GENE_13835
ENSG0000013829,79.0,0.1279174749207369,0.26320144223711867,0.9860763063096472,GENE_13828
ENSG0000013824,159.0,-0.17260310698375345,0.19055304369883935,0.9860763063096472,GENE_13823
ENSG0000013816,12.5,0.4656635723488118,0.2643448995010635,0.9860763063096472,GENE_13815
ENSG0000013815,34.875,0.2801079191927352,0.17681626122202584,0.9860763063096472,GENE_13814
ENSG0000013860,62.625,0.2714835956696118,0.1977031301455913,0.9860763063096472,GENE_13859
ENSG0000013897,310.625,-0.09408427437849705,0.20923476805470856,0.9860763063096472,GENE_13896
ENSG0000013905,5.75,-0.506959988719883,0.26940857412799263,0.9860763063096472,GENE_13904
ENSG0000013907,49.0,0.17687776208407918,0.33836865842152786,0.9860763063096472,GENE_13906
ENSG0000013981,402.125,-0.09241429715525007,0.21530409101686582,0.9860763063096472,GENE_13980
ENSG0000013978,88.25,0.23757882515112386,0.11930296130980776,0.9860763063096472,GENE_13977
ENSG0000013975,79.375,-0.1774362607196969,0.16053413641057876,0.9860763063096472,GENE_13974
ENSG0000013969,13.25,0.49476469174957804,0.2419496325307717,0.9860763063096472,GENE_13968
ENSG0000013968,147.875,-0.10492515463867742,0.1882607120977949,0.9860763063096472,GENE_13967
ENSG0000013967,253.0,-0.11696223560652458,0.30622765752847203,0.9860763063096472,GENE_13966
ENSG0000013966,40.0,0.49161202438644713,0.1579162790311099,0.9860763063096472,GENE_13965
ENSG0000013964,63.625,0.30153630605618437,0.21293519691547752,0.9860763063096472,GENE_13963
ENSG0000013963,108.75,0.18598339899398939,0.23790535749934472,0.9860763063096472,GENE_13962
ENSG0000013948,154.5,0.13081921044472136,0.2893118601400815,0.9860763063096472,GENE_13947
ENSG0000013947,7605.25,0.02266928826662149,0.1734821298739154,0.9860763063096472,GENE_13946
ENSG0000013946,91.375,-0.24929090466890552,0.17274389062661927,0.9860763063096472,GENE_13945
ENSG0000013942,13.375,-0.5178483048626193,0.15538618543209196,0.9860763063096472,GENE_13941
ENSG0000013939,334.5,0.09060254878090676,0.25359883349398216,0.9860763063096472,GENE_13938
ENSG0000013930,50.5,-0.31550182572792934,0.13999699912011895,0.9860763063096472,GENE_13929
ENSG0000013927,3.25,0.9175378398080271,0.11936610926145938,0.9860763063096472,GENE_13926
ENSG0000013924,694.125,0.07848034193492112,0.21252603061644185,0.9860763063096472,GENE_13923
ENSG0000013920,1091.75,0.07137295248864349,0.3010796326793564,0.9860763063096472,GENE_13919
ENSG0000013917,2.0,-0.36257007938470825,0.2912557766869346,0.9860763063096472,GENE_13916
ENSG0000013916,35.75,0.14135584924554156,0.2981680451215083,0.9860763063096472,GENE_13915
ENSG0000013914,2.875,0.6374299206152918,0.29880795895800866,0.9860763063096472,GENE_13913
ENSG0000013912,462.0,0.08902566039472305,0.23558341802003782,0.9860763063096472,GENE_13911
ENSG0000013908,28.25,-0.2046177196084719,0.3344115292354505,0.9860763063096472,GENE_13907
ENSG0000013984,47.25,0.16812275880832706,0.3562715546109011,0.9860763063096472,GENE_13983
ENSG0000008528,71.25,0.21299372333419844,0.2857383831836785,0.9860763063096472,GENE_8527
ENSG0000011772,166.5,-0.0910109385074837,0.25904260678010693,0.9860763063096472,GENE_11771
ENSG0000011759,105.0,-0.23409145002283466,0.29692810915010975,0.9860763063096472,GENE_11758
ENSG0000009622,27.125,-0.33390073655343827,0.3373115980042445,0.9860763063096472,GENE_9621
ENSG0000009619,253.5,-0.16522238247702392,0.31432952075379267,0.9860763063096472,GENE_9618
ENSG0000009616,110.625,0.1730043943742845,0.18780665166057783,0.9860763063096472,GENE_9615
ENSG0000009609,6.875,0.8073549220576041,0.11537243900229403,0.9860763063096472,GENE_9608
ENSG0000009605,193.25,-0.10829961534688898,0.2075317028932522,0.9860763063096472,GENE_9604
ENSG0000009601,3.125,0.8300749985576875,0.22975296791131886,0.9860763063096472,GENE_9600
ENSG0000009600,37.625,0.2209089301611174,0.3440715239789118,0.9860763063096472,GENE_9599
ENSG0000009598,51.125,-0.16243046489538818,0.27830649436261107,0.9860763063096472,GENE_9597
ENSG0000009594,304.375,0.07466946706195379,0.2816270511102059,0.9860763063096472,GENE_9593
ENSG0000009590,188.25,-0.1303718650681885,0.20253883701512101,0.9860763063096472,GENE_9589
ENSG0000009624,214.5,-0.12787482255215812,0.2074034535227624,0.9860763063096472,GENE_9623
ENSG0000009588,132.0,0.14219861209841622,0.3226824966648776,0.9860763063096472,GENE_9587
ENSG0000009578,176.25,-0.25853301359885306,0.2874409967347027,0.9860763063096472,GENE_9577
ENSG0000009569,1388.625,-0.052731964690125595,0.3173172322564755,0.9860763063096472,GENE_9568
ENSG0000009568,121.0,-0.1431946358277907,0.33601689732730816,0.9860763063096472,GENE_9567
ENSG0000009563,130.0,-0.10547466955729708,0.29577470824680163,0.9860763063096472,GENE_9562
ENSG0000009560,36.125,-0.21003521481646514,0.3307839830385007,0.9860763063096472,GENE_9559
ENSG0000009552,58.25,0.2607642322089668,0.10342818112031571,0.9860763063096472,GENE_9551
ENSG0000009551,85.375,-0.14799003093842658,0.31231443463379793,0.9860763063096472,GENE_9550
ENSG0000009550,3.5,0.8479969065549501,0.11893000528670218,0.9860763063096472,GENE_9549
ENSG0000009548,169.25,0.0937975489506237,0.32614012614817944,0.9860763063096472,GENE_9547
ENSG0000009546,45.375,-0.29512803554364725,0.14420949725435908,0.9860763063096472,GENE_9545
ENSG0000009581,491.0,-0.09699973505142917,0.14566871137693893,0.9860763063096472,GENE_9580
ENSG0000009538,242.5,0.10713585009586507,0.2560638880953195,0.9860763063096472,GENE_9537
ENSG0000009625,10.0,0.43609911480667357,0.24008826304663194,0.9860763063096472,GENE_9624
ENSG0000009628,1998.875,0.027607914105015164,0.35628218560727115,0.9860763063096472,GENE_9627
ENSG0000009722,84.0,0.14611175950631078,0.1418875691132302,0.9860763063096472,GENE_9721
ENSG0000009721,31.0,0.2801079191927352,0.2933392675756755,0.9860763063096472,GENE_9720
ENSG0000009720,18.875,0.2875765900965855,0.1187073646409737,0.9860763063096472,GENE_9719
ENSG0000009709,10.375,0.5272470028648688,0.3126926768044248,0.9860763063096472,GENE_9708
ENSG0000009707,560.125,-0.08179930925410574,0.26614891961402587,0.9860763063096472,GENE_9706
ENSG0000009706,17.75,-0.3677317845004871,0.13821873274545327,0.9860763063096472,GENE_9705
ENSG0000009705,129.75,-0.22282262710700995,0.19548971911362653,0.9860763063096472,GENE_9704
ENSG0000009704,56.0,0.3364276645824773,0.10839146412056098,0.9860763063096472,GENE_9703
ENSG0000009681,29.875,0.32736198093799046,0.21479499482083722,0.9860763063096472,GENE_9680
ENSG0000009676,489.625,0.04935920159845492,0.2781904946296034,0.9860763063096472,GENE_9675
ENSG0000009626,21.0,0.48542682717024166,0.27718366627993435,0.9860763063096472,GENE_9625
ENSG0000009669,15.125,-0.3595423866871402,0.28099427632640694,0.9860763063096472,GENE_9668
ENSG0000009655,100.5,-0.15086666562662776,0.33503240324209643,0.9860763063096472,GENE_9654
ENSG0000009653,74.25,-0.1069152039165119,0.3390828062331117,0.9860763063096472,GENE_9652
ENSG0000009651,294.125,-0.22979525405120105,0.12099325431313486,0.9860763063096472,GENE_9650
ENSG0000009647,122.75,-0.17651662184917022,0.2349203653831446,0.9860763063096472,GENE_9646
ENSG0000009645,41.875,0.18111268207477071,0.27230476688443495,0.9860763063096472,GENE_9644
ENSG0000009643,82.125,0.20676618618704873,0.1035384377968539,0.9860763063096472,GENE_9642
ENSG0000009641,5.375,0.47393118833241227,0.2296267145671614,0.9860763063096472,GENE_9640
ENSG0000009637,49.5,-0.1604646721932461,0.3331537358778284,0.9860763063096472,GENE_9636
ENSG0000009635,49.5,0.23367234620245073,0.2551020554623416,0.9860763063096472,GENE_9634
ENSG0000009633,34.5,0.4425182357009509,0.1345693471897899,0.9860763063096472,GENE_9632
ENSG0000009661,57.25,0.2272680428774925,0.289763640366818,0.9860763063096472,GENE_9660
ENSG0000009537,20.0,-0.36257007938470825,0.17150608093175518,0.9860763063096472,GENE_9536
ENSG0000009533,7.375,0.5443205162238102,0.23204155124617037,0.9860763063096472,GENE_9532
ENSG0000009525,17.25,0.33604920313201514,0.3262999043731901,0.9860763063096472,GENE_9524
ENSG0000009388,743.25,-0.07086304158499536,0.28038798780933183,0.9860763063096472,GENE_9387
ENSG0000009382,13.875,-0.39231742277876036,0.29797561019769925,0.9860763063096472,GENE_9381
ENSG0000009379,31.25,0.37136702762186724,0.1684732691822421,0.9860763063096472,GENE_9378
ENSG0000009372,49.875,-0.253756592245783,0.25227924207742786,0.9860763063096472,GENE_9371
ENSG0000009371,6.875,0.4764380439429871,0.3077147040121406,0.9860763063096472,GENE_9370
ENSG0000009366,5.625,0.4525122046975067,0.3128641409636008,0.9860763063096472,GENE_9365
ENSG0000009359,34.75,0.3546648812993622,0.2559919987231893,0.9860763063096472,GENE_9358
ENSG0000009355,3.5,-0.6280312226130421,0.18428201955805265,0.9860763063096472,GENE_9354
ENSG0000009354,71.375,0.16694237676845483,0.35375735020728255,0.9860763063096472,GENE_9353
ENSG0000009339,61.75,0.234147444396639,0.25428021244688065,0.9860763063096472,GENE_9338
ENSG0000009399,25.25,-0.6687940915246269,0.19910782851651482,0.9860763063096472,GENE_9398
ENSG0000009338,39.875,0.33618207856760424,0.21147724081836636,0.9860763063096472,GENE_9337
ENSG0000009326,90.75,0.12726218559283087,0.31930108788494116,0.9860763063096472,GENE_9325
ENSG0000009325,7.25,-0.5025003405291831,0.25488367659712197,0.9860763063096472,GENE_9324
ENSG0000009324,5.75,-1.0473057147783567,0.1636232738290337,0.9860763063096472,GENE_9323
ENSG0000009323,68.625,0.19475685442224788,0.2442603987348521,0.9860763063096472,GENE_9322
ENSG0000009320,12.625,-0.729352410056331,0.1917064423572578,0.9860763063096472,GENE_9319
ENSG0000009317,36.125,0.2703577466396527,0.17793633535066877,0.9860763063096472,GENE_9316
ENSG0000009315,40.5,0.2320425913701672,0.15842884009947583,0.9860763063096472,GENE_9314
ENSG0000009314,50.375,0.17922456218007435,0.2643098748268712,0.9860763063096472,GENE_9313
ENSG0000009312,13.375,0.7441610955704101,0.13167385658385175,0.9860763063096472,GENE_9311
ENSG0000009311,996.0,0.08911039303719767,0.1453142651277248,0.9860763063096472,GENE_9310
ENSG0000009335,114.625,0.1606400225478696,0.2863411946120386,0.9860763063096472,GENE_9334
ENSG0000009403,7.0,0.9615258521853643,0.16229321570919356,0.9860763063096472,GENE_9402
ENSG0000009406,805.125,-0.04524891905600878,0.16252342281270996,0.9860763063096472,GENE_9405
ENSG0000009413,129.0,0.1455111023513009,0.2948761925186286,0.9860763063096472,GENE_9412
ENSG0000009523,235.0,0.12285674778553338,0.2679076566103067,0.9860763063096472,GENE_9522
ENSG0000009520,33.375,-0.1405983301728006,0.3201489705037887,0.9860763063096472,GENE_9519
ENSG0000009519,42.0,0.17195268278929485,0.3305848212805714,0.9860763063096472,GENE_9518
ENSG0000009515,69.5,-0.3546648812993621,0.18097708404786841,0.9860763063096472,GENE_9514
ENSG0000009512,11.0,-0.3959286763311392,0.35053180316425775,0.9860763063096472,GENE_9511
ENSG0000009508,158.5,0.24635566468716338,0.14754758584906238,0.9860763063096472,GENE_9507
ENSG0000009506,247.875,0.09461299498186922,0.22285178532123132,0.9860763063096472,GENE_9505
ENSG0000009503,69.75,0.1345421233788277,0.3402790289598441,0.9860763063096472,GENE_9502
ENSG0000009497,352.625,-0.1340865486164095,0.21558405406848796,0.9860763063096472,GENE_9496
ENSG0000009489,25.375,0.3571565831983439,0.23497518927457078,0.9860763063096472,GENE_9488
ENSG0000009486,387.375,0.03258888254762331,0.29598289695803004,0.9860763063096472,GENE_9485
ENSG0000009477,82.875,0.1350111044011581,0.2762067607733153,0.9860763063096472,GENE_9476
ENSG0000009476,53.0,0.19082234233557813,0.3070858087997318,0.9860763063096472,GENE_9475
ENSG0000009475,2.75,0.8073549220576041,0.32404056817212057,0.9860763063096472,GENE_9474
ENSG0000009472,583.75,0.08652584372380698,0.1591256780884342,0.9860763063096472,GENE_9471
ENSG0000009462,58.375,0.2042330522176076,0.2798371895870545,0.9860763063096472,GENE_9461
ENSG0000009448,28.0,0.23236271009137605,0.2520516917817041,0.9860763063096472,GENE_9447
ENSG0000009444,66.0,-0.23000560544632315,0.34245214223322185,0.9860763063096472,GENE_9443
ENSG0000009442,38.75,-0.2989114421623904,0.29359941589738153,0.9860763063096472,GENE_9441
ENSG0000009439,194.625,0.1279527309669964,0.32212451286609595,0.9860763063096472,GENE_9438
ENSG0000009438,46.0,0.3307519452743686,0.15983048522831303,0.9860763063096472,GENE_9437
ENSG0000009423,89.75,0.15285148808337096,0.18800831774986168,0.9860763063096472,GENE_9422
ENSG0000009415,10.875,0.7813597135246596,0.12527277260875627,0.9860763063096472,GENE_9414
ENSG0000009725,21.125,-0.5000736031346431,0.2488250840495331,0.9860763063096472,GENE_9724
ENSG0000009727,52.625,-0.212848648665577,0.27651215242483085,0.9860763063096472,GENE_9726
ENSG0000009729,24.125,-0.22470628717469449,0.3429981641360598,0.9860763063096472,GENE_9728
ENSG0000009731,10.25,-0.7182290315846205,0.1338260180702962,0.9860763063096472,GENE_9730
ENSG0000010049,100.75,0.10027722845847174,0.3419450663677708,0.9860763063096472,GENE_10048
ENSG0000010046,70.5,-0.35997179855472955,0.10221037018663927,0.9860763063096472,GENE_10045
ENSG0000010043,32.5,-0.3119440063147402,0.1460834416670527,0.9860763063096472,GENE_10042
ENSG0000010042,35.125,0.27810185392273556,0.17756620340647825,0.9860763063096472,GENE_10041
ENSG0000010034,20.75,-0.17402939977504894,0.18263335260495442,0.9860763063096472,GENE_10033
ENSG0000010033,121.75,0.18391827352181234,0.16580610528935086,0.9860763063096472,GENE_10032
ENSG0000010028,38.375,0.36853903717895226,0.11395051990076162,0.9860763063096472,GENE_10027
ENSG0000010022,132.0,0.14767716804225986,0.29440966036666216,0.9860763063096472,GENE_10021
ENSG0000010015,185.75,-0.07768740988341259,0.23110894958244355,0.9860763063096472,GENE_10014
ENSG0000010014,29.875,-0.2298675418985946,0.3561995980570409,0.9860763063096472,GENE_10013
ENSG0000010052,140.875,0.10501617107565558,0.28252369750285483,0.9860763063096472,GENE_10051
ENSG0000010011,218.375,-0.16037263129615986,0.15550195776510947,0.9860763063096472,GENE_10010
ENSG0000010005,328.875,-0.10862354637887342,0.22814257086074538,0.9860763063096472,GENE_10004
ENSG0000009998,19.625,-0.2394659346953894,0.354340405499171,0.9860763063096472,GENE_9997
ENSG0000009981,27.875,0.3510744405468788,0.16467988695248362,0.9860763063096472,GENE_9980
ENSG0000009980,3.875,-0.6629650127224294,0.28084139764258725,0.9860763063096472,GENE_9979
ENSG0000009979,12.25,0.41503749927884376,0.21544720630020378,0.9860763063096472,GENE_9978
ENSG0000009976,25.625,0.5265458144958343,0.1458251867333682,0.9860763063096472,GENE_9975
ENSG0000009972,158.375,-0.13902523944684,0.23739730945714135,0.9860763063096472,GENE_9971
ENSG0000009970,15.5,-0.46948528330122025,0.22206539626746558,0.9860763063096472,GENE_9969
ENSG0000009964,39.25,0.2765176351974158,0.31037288461457363,0.9860763063096472,GENE_9963
ENSG0000009960,104.75,-0.1309308698264488,0.3068526951387554,0.9860763063096472,GENE_9959
ENSG0000010009,17.75,0.40911266532173834,0.24424543788346653,0.9860763063096472,GENE_10008
ENSG0000010054,14.5,0.5539356051005316,0.17616762466812666,0.9860763063096472,GENE_10053
ENSG0000010056,106.375,-0.17993402619284196,0.23536246308573744,0.9860763063096472,GENE_10055
ENSG0000010058,4.5,0.8231222379159207,0.22252134024091677,0.9860763063096472,GENE_10057
ENSG0000010145,82.5,0.11372573603340498,0.20542335788835597,0.9860763063096472,GENE_10144
ENSG0000010144,15.125,-0.6048620581588612,0.24218418704362388,0.9860763063096472,GENE_10143
ENSG0000010139,253.125,0.07268445390148327,0.27214057798289165,0.9860763063096472,GENE_10138
ENSG0000010135,11.375,0.22239242133644802,0.1756301015693704,0.9860763063096472,GENE_10134
ENSG0000010134,38.125,0.17997866610623536,0.3596930217917403,0.9860763063096472,GENE_10133
ENSG0000010132,13.375,-0.5178483048626193,0.2878171026259419,0.9860763063096472,GENE_10131
ENSG0000010129,69.625,0.2649339387492753,0.11902591248999661,0.9860763063096472,GENE_10128
ENSG0000010128,1.625,-0.6780719051126377,0.17239485935613336,0.9860763063096472,GENE_10127
ENSG0000010126,47.125,-0.2686480122973206,0.16280981285784274,0.9860763063096472,GENE_10125
ENSG0000010125,39.125,-0.474371638661246,0.12311322983492236,0.9860763063096472,GENE_10124
ENSG0000010124,8.625,0.6374299206152918,0.10857047974000872,0.9860763063096472,GENE_10123
ENSG0000010113,21.875,0.2811817525440533,0.18997465894012544,0.9860763063096472,GENE_10112
ENSG0000010111,20.625,0.3692338096657191,0.298382479698908,0.9860763063096472,GENE_10110
ENSG0000010110,393.375,0.11650577226171209,0.13783436444662142,0.9860763063096472,GENE_10109
ENSG0000010099,30.375,0.6896598793878495,0.22804049453606903,0.9860763063096472,GENE_10098
ENSG0000010098,86.75,-0.26684601978381295,0.2849623429735859,0.9860763063096472,GENE_10097
ENSG0000010093,1.875,-0.5849625007211563,0.10943667311443711,0.9860763063096472,GENE_10092
ENSG0000010091,27.0,0.21412480535284734,0.3162226046526564,0.9860763063096472,GENE_10090
ENSG0000010088,5.125,-0.6438561897747247,0.1097872985958499,0.9860763063096472,GENE_10087
ENSG0000010087,14.5,-0.6057210608879536,0.1136308049451165,0.9860763063096472,GENE_10086
ENSG0000010086,71.875,0.3174126137648694,0.20653300211307044,0.9860763063096472,GENE_10085
ENSG0000010069,77.125,-0.16385281132279378,0.17810196509432363,0.9860763063096472,GENE_10068
ENSG0000010067,33.5,0.21572869105543724,0.10884365581912918,0.9860763063096472,GENE_10066
ENSG0000009957,104.625,0.15527822547791084,0.2707374691981272,0.9860763063096472,GENE_9956
ENSG0000009309,72.0,0.2814129351486483,0.21522477273071064,0.9860763063096472,GENE_9308
ENSG0000009953,15.625,-0.2545728270855977,0.35347287909851116,0.9860763063096472,GENE_9952
ENSG0000009945,39.875,0.2265924098657335,0.18266905894528646,0.9860763063096472,GENE_9944
ENSG0000009833,26.25,-0.3033921434499348,0.3327348767007154,0.9860763063096472,GENE_9832
ENSG0000009831,14.75,-0.49381461266296073,0.2091726493933507,0.9860763063096472,GENE_9830
ENSG0000009826,7.25,0.4005379295837288,0.26969525707000885,0.9860763063096472,GENE_9825
ENSG0000009820,303.25,-0.12138639477257404,0.12476519603337655,0.9860763063096472,GENE_9819
